"COMID","Longitude","Latitude","dataset_source"
18092351,-88.370773,31.04874,"Viticoski_2022"
18094145,-88.417744,30.86283,"Viticoski_2022"
18095191,-88.332825,30.80104,"Viticoski_2022"
18519961,-87.97826,31.08773,"Viticoski_2022"
166759292,-87.95444,30.67281,"Viticoski_2022"
NA,-88.05884,30.64487,"Viticoski_2022"
18515690,-88.088369,30.56482,"Viticoski_2022"
18515694,-88.123917,30.53379,"Viticoski_2022"
18514796,-87.898556,30.55129,"Viticoski_2022"
18516172,-87.823803,30.41556,"Viticoski_2022"
2170189,-87.599125,31.00372,"Viticoski_2022"
2171299,-87.484393,30.71656,"Viticoski_2022"
2171553,-87.445177,30.52354,"Viticoski_2022"
2174107,-87.445687,30.50846,"Viticoski_2022"
19643650,-85.69544,35.01647,"Viticoski_2022"
19646630,-85.97196,34.63306,"Viticoski_2022"
19650344,-86.28884,34.38055,"Viticoski_2022"
19621612,-86.55872,34.57187,"Viticoski_2022"
936030059,-86.97268,34.61615,"Viticoski_2022"
19623822,-87.07123,34.68456,"Viticoski_2022"
19623550,-87.386488,34.796179,"Viticoski_2022"
19623736,-87.711904,34.767245,"Viticoski_2022"
19623328,-87.993785,34.901112,"Viticoski_2022"
6141098,-71.56779,41.42952,"Dunn_2023"
6140852,-71.64271,41.44756,"Dunn_2023"
6141106,-71.74828,41.40642,"Dunn_2023"
6141108,-71.77231,41.40049,"Dunn_2023"
6140944,-71.84135,41.39469,"Dunn_2023"
6141210,-71.83241,41.37515,"Dunn_2023"
6141210,-71.83172,41.35365,"Dunn_2023"
6141106,-71.76709,41.39964,"Dunn_2023"
6140940,-71.8418,41.39599,"Dunn_2023"
20107163,-81.1186577,32.287104,"Forster_2024"
20150861,-80.9728248,32.4807122,"Forster_2024"
9633267,-80.0662931,32.8874306,"Forster_2024"
9646015,-79.9280276,32.9037394,"Forster_2024"
9645687,-79.9318172,32.9671628,"Forster_2024"
11566106,-79.2853695,33.3660134,"Forster_2024"
11561964,-78.7700116,33.790726,"Forster_2024"
10542322,-80.8733729,33.4798448,"Forster_2024"
933040028,-78.8563943,33.9005034,"Forster_2024"
9113704,-79.2711486,34.0435752,"Forster_2024"
9166816,-79.654131,34.6216037,"Forster_2024"
9095804,-80.4587202,33.9612801,"Forster_2024"
9681570,-80.6452487,33.7533929,"Forster_2024"
10541038,-81.1045482,33.589318,"Forster_2024"
22721757,-81.9126671,33.4759618,"Forster_2024"
10540282,-81.5197887,33.8263534,"Forster_2024"
10548900,-81.65438,33.66546,"Forster_2024"
22719971,-81.7986615,33.576097,"Forster_2024"
22719919,-81.8079714,33.6140476,"Forster_2024"
22719207,-81.8048558,33.6111194,"Forster_2024"
9684218,-81.0271988,33.990942,"Forster_2024"
9869858,-81.1897949,34.0465182,"Forster_2024"
9869976,-81.1388884,34.0296819,"Forster_2024"
9710626,-81.058468,34.007252,"Forster_2024"
9680968,-80.9756443,33.9855894,"Forster_2024"
9717715,-80.6729811,34.2443535,"Forster_2024"
9717863,-80.6899705,34.1916255,"Forster_2024"
9756984,-81.0093394,35.0153663,"Forster_2024"
9718385,-80.8619412,34.4280398,"Forster_2024"
9734856,-80.8577708,34.7094316,"Forster_2024"
9736382,-80.8785945,34.8453499,"Forster_2024"
9869718,-81.6275676,34.2722212,"Forster_2024"
9869822,-81.949904,34.199832,"Forster_2024"
9869340,-81.6543632,34.3059712,"Forster_2024"
12038143,-81.9588802,34.9875321,"Forster_2024"
9867154,-82.4010224,34.8446515,"Forster_2024"
9868542,-82.3506671,34.7748194,"Forster_2024"
9692304,-82.3004647,34.8133225,"Forster_2024"
11737729,-82.739269,34.213842,"Forster_2024"
11750095,-82.9693495,34.7114137,"Forster_2024"
9252872,-80.48475,35.83829,"Penland_2020"
9211318,-79.99861,35.08722,"Penland_2020"
9165662,-79.87917,34.86528,"Penland_2020"
9168432,-79.83271,34.52412,"Penland_2020"
9175254,-79.54768,34.20385,"Penland_2020"
2048105,-84.385304,33.996313,"Labad_2025"
2048123,-84.323618,33.98692,"Labad_2025"
2045305,-84.336879,34.008158,"Labad_2025"
2048089,-84.255847,33.989788,"Labad_2025"
2048177,-84.403762,33.945428,"Labad_2025"
2048193,-84.446035,33.903444,"Labad_2025"
2048207,-84.443062,33.878193,"Labad_2025"
2048227,-84.452436,33.870392,"Labad_2025"
22722445,-81.652831,33.2745137,"Webb_2026"
22723667,-81.6954702,33.2493309,"Webb_2026"
22723767,-81.7080049,33.2190445,"Webb_2026"
22722567,-81.6807417,33.2357821,"Webb_2026"
22722643,-81.6405332,33.2175791,"Webb_2026"
22722653,-81.6747331,33.2108279,"Webb_2026"
22723759,-81.6309098,33.1650877,"Webb_2026"
22724739,-81.6356433,33.1858034,"Webb_2026"
166757161,-81.5217659,33.2386457,"Webb_2026"
22722761,-81.5815142,33.1842545,"Webb_2026"
22723633,-81.6474595,33.2906954,"Webb_2026"
22723633,-81.6450056,33.295505,"Webb_2026"
22724143,-81.7233814,33.3430706,"Webb_2026"
22724143,-81.7151761,33.3183768,"Webb_2026"
22722387,-81.6339172,33.2887923,"Webb_2026"
22722387,-81.6354713,33.2974443,"Webb_2026"
22723621,-81.6315719,33.3075131,"Webb_2026"
22722149,-81.5268463,33.3708437,"Webb_2026"
22723609,-81.5745458,33.3343493,"Webb_2026"
22722281,-81.5918761,33.3204977,"Webb_2026"
22722151,-81.6294076,33.3692007,"Webb_2026"
22723901,-81.6662346,33.3156127,"Webb_2026"
22723903,-81.7307689,33.254565,"Webb_2026"
22723633,-81.6644831,33.2907223,"Webb_2026"
22724265,-81.8346699,33.2358833,"Webb_2026"
22724323,-81.7633214,33.2108897,"Webb_2026"
22723755,-81.7433463,33.2025666,"Webb_2026"
22723755,-81.7436034,33.1900832,"Webb_2026"
22720079,-81.837754,33.5257185,"Webb_2026"
2885526,-105.1336019,39.77549785,"Colorado_DPH_2026"
229439,-104.8708133,39.92675603,"Colorado_DPH_2026"
1529991,-104.7274011,38.72420598,"Colorado_DPH_2026"
226571,-104.7595849,39.94351678,"Colorado_DPH_2026"
188749,-105.067014,39.55095047,"Colorado_DPH_2026"
3179738,-108.4637206,39.05597347,"Colorado_DPH_2026"
1319096,-106.9389184,39.65356941,"Colorado_DPH_2026"
951131,-104.5999142,38.2545045,"Colorado_DPH_2026"
3181278,-107.7943813,39.22312802,"Colorado_DPH_2026"
1528231,-104.8376278,39.00461768,"Colorado_DPH_2026"
1529805,-104.6995704,38.82600538,"Colorado_DPH_2026"
1005629,-104.5244837,38.80921562,"Colorado_DPH_2026"
1531217,-104.8823555,38.74370173,"Colorado_DPH_2026"
3254063,-107.2911664,38.47526994,"Colorado_DPH_2026"
3254155,-107.0839377,38.48221371,"Colorado_DPH_2026"
3252693,-106.9956012,38.51749077,"Colorado_DPH_2026"
16963867,-108.3573505,37.2525562,"Colorado_DPH_2026"
16963919,-108.4882954,37.18450598,"Colorado_DPH_2026"
17014963,-107.786913,37.130151,"Colorado_DPH_2026"
17015253,-107.752419,37.180268,"Colorado_DPH_2026"
17014899,-107.8788787,37.1855454,"Colorado_DPH_2026"
17014855,-107.8594529,37.2213813,"Colorado_DPH_2026"
17034345,-107.6083712,37.221988,"Colorado_DPH_2026"
17015233,-107.86872,37.233976,"Colorado_DPH_2026"
17034371,-107.621866,37.236042,"Colorado_DPH_2026"
17015233,-107.872558,37.249474,"Colorado_DPH_2026"
17014841,-107.884269,37.274751,"Colorado_DPH_2026"
17014841,-107.880387,37.279332,"Colorado_DPH_2026"
936962,-104.318767,37.2873,"Colorado_DPH_2026"
17034291,-107.606496,37.302319,"Colorado_DPH_2026"
17035841,-106.956028,37.328908,"Colorado_DPH_2026"
17034953,-107.5538648,37.43387252,"Colorado_DPH_2026"
17014673,-107.799868,37.45838,"Colorado_DPH_2026"
17900327,-105.86647,37.47563,"Colorado_DPH_2026"
17014191,-107.8115292,37.6594431,"Colorado_DPH_2026"
17013793,-107.669245,37.796058,"Colorado_DPH_2026"
954721,-104.859004,37.946917,"Colorado_DPH_2026"
954023,-105.049167,37.982983,"Colorado_DPH_2026"
1596083,-102.619077,38.106027,"Colorado_DPH_2026"
9769830,-107.7442813,38.15626662,"Colorado_DPH_2026"
974922,-104.139497,38.179481,"Colorado_DPH_2026"
9769826,-107.7495395,38.18145457,"Colorado_DPH_2026"
952367,-104.5373867,38.21892429,"Colorado_DPH_2026"
952589,-104.482592,38.22053,"Colorado_DPH_2026"
951131,-104.633108,38.232821,"Colorado_DPH_2026"
9769820,-107.7516595,38.24397715,"Colorado_DPH_2026"
9769294,-107.7629875,38.23529353,"Colorado_DPH_2026"
974880,-104.33622,38.240618,"Colorado_DPH_2026"
952325,-104.48953,38.245756,"Colorado_DPH_2026"
951169,-104.589354,38.246157,"Colorado_DPH_2026"
951131,-104.6017075,38.25753164,"Colorado_DPH_2026"
952555,-104.736043,38.254169,"Colorado_DPH_2026"
1532527,-104.590808,38.255114,"Colorado_DPH_2026"
951131,-104.599507,38.255464,"Colorado_DPH_2026"
951087,-104.704452,38.259333,"Colorado_DPH_2026"
951029,-104.67635,38.269715,"Colorado_DPH_2026"
951083,-104.710028,38.270211,"Colorado_DPH_2026"
952539,-104.719603,38.27079,"Colorado_DPH_2026"
1532253,-104.600635,38.270912,"Colorado_DPH_2026"
952541,-104.768306,38.27131,"Colorado_DPH_2026"
950997,-104.71185,38.273146,"Colorado_DPH_2026"
950939,-104.638865,38.278887,"Colorado_DPH_2026"
952543,-104.72808,38.280223,"Colorado_DPH_2026"
9769794,-107.7586178,38.29150145,"Colorado_DPH_2026"
9769268,-107.7682236,38.28397778,"Colorado_DPH_2026"
1532237,-104.60372,38.301385,"Colorado_DPH_2026"
952661,-104.856133,38.302624,"Colorado_DPH_2026"
949955,-105.1570335,38.41577131,"Colorado_DPH_2026"
1531881,-104.598182,38.4298,"Colorado_DPH_2026"
921141,-105.8384844,38.45007399,"Colorado_DPH_2026"
921103,-105.9591209,38.46361713,"Colorado_DPH_2026"
918435,-106.0251606,38.52204113,"Colorado_DPH_2026"
918435,-106.021775,38.521669,"Colorado_DPH_2026"
919787,-106.0315887,38.52723823,"Colorado_DPH_2026"
1333564,-106.845443,38.664617,"Colorado_DPH_2026"
1530231,-104.705367,38.677433,"Colorado_DPH_2026"
1530257,-104.859188,38.681989,"Colorado_DPH_2026"
9767880,-108.080735,38.740288,"Colorado_DPH_2026"
1338068,-107.835032,38.783648,"Colorado_DPH_2026"
1333144,-106.884167,38.808889,"Colorado_DPH_2026"
917723,-106.264419,38.810934,"Colorado_DPH_2026"
1333114,-106.8892476,38.81973741,"Colorado_DPH_2026"
1529751,-104.8226,38.816265,"Colorado_DPH_2026"
917667,-106.17908,38.8314517,"Colorado_DPH_2026"
917665,-106.1614279,38.83893425,"Colorado_DPH_2026"
917623,-106.153226,38.883707,"Colorado_DPH_2026"
1531173,-104.988365,38.897642,"Colorado_DPH_2026"
3231189,-108.2871185,38.95876797,"Colorado_DPH_2026"
3231089,-108.2230997,38.96620179,"Colorado_DPH_2026"
3232393,-108.2302796,38.96156564,"Colorado_DPH_2026"
3232397,-108.2765409,38.97436797,"Colorado_DPH_2026"
3232397,-108.2851391,38.9746976,"Colorado_DPH_2026"
3232569,-108.451333,38.9835,"Colorado_DPH_2026"
3179044,-108.3366109,39.0190802,"Colorado_DPH_2026"
3229991,-108.5634686,39.03657474,"Colorado_DPH_2026"
3179700,-108.4135564,39.07504786,"Colorado_DPH_2026"
3186010,-108.6271353,39.09366818,"Colorado_DPH_2026"
3178380,-108.1492785,39.15138767,"Colorado_DPH_2026"
916565,-106.319945,39.164736,"Colorado_DPH_2026"
3179510,-108.807712,39.173877,"Colorado_DPH_2026"
3178116,-108.1371128,39.17219682,"Colorado_DPH_2026"
191913,-104.93068,39.18431,"Colorado_DPH_2026"
3178000,-108.1163488,39.18426381,"Colorado_DPH_2026"
3177982,-108.1210681,39.18685909,"Colorado_DPH_2026"
3177900,-108.0574104,39.19071458,"Colorado_DPH_2026"
916813,-106.2189998,39.22708639,"Colorado_DPH_2026"
916813,-106.2258918,39.22168828,"Colorado_DPH_2026"
916809,-106.298869,39.23655,"Colorado_DPH_2026"
916799,-106.2515287,39.25077912,"Colorado_DPH_2026"
916429,-106.3452611,39.34350556,"Colorado_DPH_2026"
191835,-104.981167,39.345667,"Colorado_DPH_2026"
916433,-106.187567,39.362928,"Colorado_DPH_2026"
190309,-105.117059,39.43994337,"Colorado_DPH_2026"
188691,-105.038142,39.48742245,"Colorado_DPH_2026"
188363,-105.31472,39.53272047,"Colorado_DPH_2026"
1324997,-107.331167,39.546333,"Colorado_DPH_2026"
188305,-105.0346528,39.56794548,"Colorado_DPH_2026"
1312907,-106.0491,39.56666,"Colorado_DPH_2026"
188263,-105.0161863,39.57355474,"Colorado_DPH_2026"
188741,-105.0225289,39.56801923,"Colorado_DPH_2026"
188277,-105.3345566,39.60056978,"Colorado_DPH_2026"
1319428,-106.44911,39.609258,"Colorado_DPH_2026"
1319454,-106.286492,39.61842995,"Colorado_DPH_2026"
188219,-105.0090584,39.62616242,"Colorado_DPH_2026"
188209,-105.0011093,39.63238849,"Colorado_DPH_2026"
188219,-105.014581,39.630312,"Colorado_DPH_2026"
188209,-105.014567,39.63233,"Colorado_DPH_2026"
188811,-105.0199845,39.62889573,"Colorado_DPH_2026"
188631,-105.0721594,39.62986234,"Colorado_DPH_2026"
1319278,-106.5327984,39.63854561,"Colorado_DPH_2026"
1319220,-106.5896587,39.64335042,"Colorado_DPH_2026"
1312821,-106.0249137,39.64457864,"Colorado_DPH_2026"
1312815,-106.0184394,39.65120161,"Colorado_DPH_2026"
1319096,-106.95238,39.64993,"Colorado_DPH_2026"
188631,-105.0423649,39.65229728,"Colorado_DPH_2026"
188631,-105.04259,39.652478,"Colorado_DPH_2026"
188623,-105.250043,39.697301,"Colorado_DPH_2026"
188623,-105.253761,39.703848,"Colorado_DPH_2026"
230617,-104.789987,39.747753,"Colorado_DPH_2026"
2886820,-105.1400007,39.75338463,"Colorado_DPH_2026"
229761,-104.84531,39.756636,"Colorado_DPH_2026"
2885172,-105.8609836,39.7639614,"Colorado_DPH_2026"
2885524,-105.8480614,39.77537445,"Colorado_DPH_2026"
2885524,-105.8514534,39.77562949,"Colorado_DPH_2026"
2885526,-105.15385,39.77223,"Colorado_DPH_2026"
2885526,-105.141938,39.77362,"Colorado_DPH_2026"
2885080,-105.1751107,39.7819786,"Colorado_DPH_2026"
229747,-104.936215,39.798386,"Colorado_DPH_2026"
229709,-104.959572,39.800191,"Colorado_DPH_2026"
229709,-104.9595608,39.8002461,"Colorado_DPH_2026"
229709,-104.959642,39.800802,"Colorado_DPH_2026"
229677,-104.951952,39.81157,"Colorado_DPH_2026"
229661,-104.948793,39.81272,"Colorado_DPH_2026"
229669,-104.951959,39.813192,"Colorado_DPH_2026"
2885882,-104.9984109,39.81857597,"Colorado_DPH_2026"
2884994,-105.001509,39.816237,"Colorado_DPH_2026"
2884960,-105.2096364,39.81862676,"Colorado_DPH_2026"
2885882,-104.977365,39.82293,"Colorado_DPH_2026"
229645,-104.9484,39.8272,"Colorado_DPH_2026"
229649,-104.9564881,39.82200365,"Colorado_DPH_2026"
2885882,-104.94938,39.827571,"Colorado_DPH_2026"
229639,-104.9460919,39.83016646,"Colorado_DPH_2026"
2885882,-104.949389,39.827584,"Colorado_DPH_2026"
229639,-104.948,39.831267,"Colorado_DPH_2026"
2885500,-105.2326654,39.83885314,"Colorado_DPH_2026"
229645,-104.945131,39.82665839,"Colorado_DPH_2026"
229631,-104.937185,39.832882,"Colorado_DPH_2026"
229631,-104.9335587,39.83582097,"Colorado_DPH_2026"
229631,-104.937288,39.8329,"Colorado_DPH_2026"
1237885,-106.0844915,39.84603176,"Colorado_DPH_2026"
1237839,-106.0909567,39.8358664,"Colorado_DPH_2026"
229615,-104.9345548,39.84819758,"Colorado_DPH_2026"
229631,-104.944302,39.84429,"Colorado_DPH_2026"
229603,-104.9314139,39.85752556,"Colorado_DPH_2026"
229619,-104.93662,39.844838,"Colorado_DPH_2026"
1237965,-106.0861035,39.83891381,"Colorado_DPH_2026"
1237913,-106.0702671,39.84666143,"Colorado_DPH_2026"
229603,-104.931239,39.849756,"Colorado_DPH_2026"
229615,-104.9395739,39.85113422,"Colorado_DPH_2026"
229603,-104.934348,39.85703795,"Colorado_DPH_2026"
229617,-104.94101,39.85182,"Colorado_DPH_2026"
229631,-104.9487332,39.84577088,"Colorado_DPH_2026"
229603,-104.9323359,39.85665518,"Colorado_DPH_2026"
229615,-104.936717,39.853282,"Colorado_DPH_2026"
229615,-104.938254,39.855743,"Colorado_DPH_2026"
229603,-104.928392,39.85846,"Colorado_DPH_2026"
229603,-104.92881,39.858494,"Colorado_DPH_2026"
229603,-104.92781,39.858494,"Colorado_DPH_2026"
228771,-105.1814806,39.85585484,"Colorado_DPH_2026"
229603,-104.918244,39.870181,"Colorado_DPH_2026"
229603,-104.918371,39.875493,"Colorado_DPH_2026"
229603,-104.914668,39.877453,"Colorado_DPH_2026"
229561,-104.8973324,39.88282589,"Colorado_DPH_2026"
229521,-104.894143,39.885324,"Colorado_DPH_2026"
229521,-104.895761,39.885361,"Colorado_DPH_2026"
229521,-104.895733,39.885395,"Colorado_DPH_2026"
229493,-104.86809,39.92286,"Colorado_DPH_2026"
1239323,-105.7852471,39.93347161,"Colorado_DPH_2026"
2891588,-105.28143,39.93196414,"Colorado_DPH_2026"
1239287,-105.793997,39.94674024,"Colorado_DPH_2026"
2891290,-105.1603998,39.94576796,"Colorado_DPH_2026"
2891252,-105.097145,39.94718667,"Colorado_DPH_2026"
1239317,-105.8213515,39.94962613,"Colorado_DPH_2026"
2891248,-105.2033888,39.95898437,"Colorado_DPH_2026"
229429,-104.857483,39.95544,"Colorado_DPH_2026"
229429,-104.857483,39.955443,"Colorado_DPH_2026"
229373,-104.8493858,39.96117291,"Colorado_DPH_2026"
229429,-104.856681,39.955459,"Colorado_DPH_2026"
229429,-104.856639,39.955472,"Colorado_DPH_2026"
229429,-104.856601,39.955486,"Colorado_DPH_2026"
2891248,-105.1941238,39.95746563,"Colorado_DPH_2026"
2891218,-105.1331844,39.96545442,"Colorado_DPH_2026"
2889474,-105.3236497,39.98643722,"Colorado_DPH_2026"
2891218,-105.1635921,39.98093427,"Colorado_DPH_2026"
2891200,-105.220833,39.986067,"Colorado_DPH_2026"
2889322,-105.1492487,39.99709966,"Colorado_DPH_2026"
2891566,-105.5077773,39.98414469,"Colorado_DPH_2026"
2889232,-105.1466601,39.99690028,"Colorado_DPH_2026"
2889384,-105.441083,40.008556,"Colorado_DPH_2026"
2889380,-105.3039711,40.01220859,"Colorado_DPH_2026"
2889346,-105.341788,40.031475,"Colorado_DPH_2026"
2889404,-105.3541204,40.0156782,"Colorado_DPH_2026"
2889404,-105.354124,40.015802,"Colorado_DPH_2026"
2889354,-105.384664,40.017141,"Colorado_DPH_2026"
2889404,-105.381773,40.017182,"Colorado_DPH_2026"
2889404,-105.365861,40.017331,"Colorado_DPH_2026"
2889404,-105.382212,40.017459,"Colorado_DPH_2026"
2889182,-105.0962324,40.02257941,"Colorado_DPH_2026"
2889346,-105.3527631,40.03546993,"Colorado_DPH_2026"
1232111,-106.4282308,40.04658344,"Colorado_DPH_2026"
2889256,-105.3138656,40.04761478,"Colorado_DPH_2026"
2889326,-105.3208786,40.04222502,"Colorado_DPH_2026"
1232963,-106.3080831,40.05563876,"Colorado_DPH_2026"
2889174,-105.3042271,40.06391681,"Colorado_DPH_2026"
1232081,-106.434603,40.06783939,"Colorado_DPH_2026"
1231919,-106.10895,40.073438,"Colorado_DPH_2026"
2889122,-105.4195525,40.07514297,"Colorado_DPH_2026"
1234285,-105.928007,40.08189,"Colorado_DPH_2026"
2889776,-105.2182041,40.08546709,"Colorado_DPH_2026"
5308064,-108.81692,40.09268,"Colorado_DPH_2026"
2889658,-105.2581787,40.11605765,"Colorado_DPH_2026"
1234505,-105.8686865,40.14428393,"Colorado_DPH_2026"
2888948,-105.0880507,40.15467957,"Colorado_DPH_2026"
2889638,-105.2581266,40.17534472,"Colorado_DPH_2026"
2888748,-105.3430007,40.17768308,"Colorado_DPH_2026"
1234553,-105.8347077,40.20028125,"Colorado_DPH_2026"
2890908,-104.879167,40.258056,"Colorado_DPH_2026"
13334,-105.3583761,40.2761157,"Colorado_DPH_2026"
13334,-105.3465962,40.2923303,"Colorado_DPH_2026"
13776,-105.21393,40.31617785,"Colorado_DPH_2026"
14962,-104.774367,40.351333,"Colorado_DPH_2026"
12996,-105.5435088,40.36261683,"Colorado_DPH_2026"
226565,-104.562778,40.412222,"Colorado_DPH_2026"
12796,-105.1660679,40.41468711,"Colorado_DPH_2026"
2903263,-104.639444,40.417778,"Colorado_DPH_2026"
940190086,-105.0501292,40.41302277,"Colorado_DPH_2026"
12640,-105.3453474,40.43636506,"Colorado_DPH_2026"
12554,-105.2027781,40.46906914,"Colorado_DPH_2026"
1355084,-107.01318,40.47775,"Colorado_DPH_2026"
2899565,-105.2015537,40.6535725,"Colorado_DPH_2026"
2900705,-105.223889,40.664444,"Colorado_DPH_2026"
2899511,-105.4455036,40.68368963,"Colorado_DPH_2026"
15996048,-106.281965,40.741015,"Colorado_DPH_2026"
3555340,-103.05598,40.74737,"Colorado_DPH_2026"
17497063,-105.8827414,40.78540101,"Colorado_DPH_2026"
25293230,-75.679583,44.581117,"Teymoorian_2021"
25293246,-75.456472,44.736,"Teymoorian_2021"
25293298,-75.315517,44.81975,"Teymoorian_2021"
25293188,-75.145133,44.899817,"Teymoorian_2021"
15475691,-74.830364,44.959242,"Teymoorian_2021"
15489060,-75.49375,44.690139,"Teymoorian_2021"
15465075,-74.717089,44.978531,"Teymoorian_2021"
25293234,-75.660644,44.600606,"Teymoorian_2021"
25293236,-75.612239,44.634389,"Teymoorian_2021"
25293296,-75.371433,44.790014,"Teymoorian_2021"
25293402,-74.755747,44.993964,"Teymoorian_2021"
25293188,-75.170031,44.897636,"Teymoorian_2021"
25293390,-74.987861,44.958861,"Teymoorian_2021"
2827158,-121.0160412,37.41354657,"Woodward_2026"
2820146,-121.1496575,37.52076567,"Woodward_2026"
2858173,-121.774132,38.8124013,"Woodward_2026"
15040625,-121.675514,38.45213065,"Woodward_2026"
15041337,-121.8619075,38.40213178,"Woodward_2026"
2833532,-120.7032563,37.4746582,"Woodward_2026"
2820000,-121.2246605,37.60048626,"Woodward_2026"
2821670,-121.2493883,37.8810366,"Woodward_2026"
7970573,-121.7033333,39.18527778,"Woodward_2026"
1683401,-121.8924742,39.36183185,"Woodward_2026"
6075713,-71.81652061,42.59432585,"MA_PWS_2026"
5863823,-70.97804255,42.47344233,"MA_PWS_2026"
5867843,-71.04033651,42.20107249,"MA_PWS_2026"
6746142,-71.25469212,42.65632617,"MA_PWS_2026"
6745188,-71.22173311,42.55020152,"MA_PWS_2026"
5876425,-70.90059667,42.15676526,"MA_PWS_2026"
5866401,-71.1108322,42.45207572,"MA_PWS_2026"
25076390,-73.14777474,42.4316833,"MA_PWS_2026"
166174794,-70.66143812,42.66551215,"MA_PWS_2026"
6771325,-71.28156892,42.57723215,"MA_PWS_2026"
6746078,-71.17958823,42.69434714,"MA_PWS_2026"
10295124,-72.62046989,42.64696328,"MA_PWS_2026"
5862417,-71.07312782,42.49645237,"MA_PWS_2026"
6097255,-72.87940975,42.26535023,"MA_PWS_2026"
6745530,-71.22392939,42.68698533,"MA_PWS_2026"
6128147,-71.32381698,41.94160393,"MA_PWS_2026"
6129929,-71.11166038,41.85098924,"MA_PWS_2026"
6778489,-72.42261503,42.71952076,"MA_PWS_2026"
6146999,-72.05226136,42.04656582,"MA_PWS_2026"
5860675,-70.93172456,42.62370309,"MA_PWS_2026"
6746004,-71.11207585,42.71449279,"MA_PWS_2026"
5862557,-71.0467072,42.58863832,"MA_PWS_2026"
5863459,-70.92958383,42.21078213,"MA_PWS_2026"
5867741,-71.26510613,42.35474376,"MA_PWS_2026"
5863939,-70.81755827,42.22685984,"MA_PWS_2026"
7710326,-73.3283081,42.36729419,"MA_PWS_2026"
7691971,-72.07298481,42.2910068,"MA_PWS_2026"
9342839,-71.93526454,42.6616441,"MA_PWS_2026"
6125959,-71.0494385,42.11417033,"MA_PWS_2026"
5860901,-70.80985259,42.5965195,"MA_PWS_2026"
6746078,-71.20200356,42.69999338,"MA_PWS_2026"
6098833,-73.0063198,42.20480042,"MA_PWS_2026"
7709788,-73.22804554,42.32342996,"MA_PWS_2026"
6746486,-71.0515748,42.73607632,"MA_PWS_2026"
5881391,-71.0370713,41.69907759,"MA_PWS_2026"
